Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-09-14,NYSE American (A),13259609,23630912,10642083,47532604,475694469.753300,585793932.119800,501297109.936500,1562785511.809600,157357,87311,117292,361960
2022-09-14,NASDAQ BX (B),19177756,11682956,20168572,51029284,847273346.856000,680522161.545500,1179806881.423700,2707602389.825200,482958,99809,402787,985554
2022-09-14,NYSE National (C),25922286,13027038,20146550,59095874,681663797.968700,560081198.330300,580216587.255700,1821961583.554700,365951,92109,281705,739765
2022-09-14,FINRA / Nasdaq TRF Chicago (DB),6083808,2762363,11298826,20144997,217994219.772700,145322384.070800,581648039.288500,944964643.132000,27326,9669,49086,86081
2022-09-14,FINRA / NYSE TRF (DN),188051227,126497482,451242597,765791306,5683544427.233094,4256362834.067000,14491548016.668799,24431455277.968893,602749,230082,1090082,1922913
2022-09-14,FINRA / Nasdaq TRF Carteret (DQ),1405103573,688366788,1852980004,3946450365,55607795313.032791,40166136430.478783,72552528067.300294,168326459810.811868,7530690,1991814,7588865,17111369
2022-09-14,MIAX Pearl (H),47985226,41125279,38551586,127662091,1119323289.683600,1820070940.598800,1447174686.824800,4386568917.107200,407292,167147,369427,943866
2022-09-14,EDGA Equities (J),69193582,32583048,62827408,164604038,2377939267.374200,1477664583.098800,2704882210.949900,6560486061.422900,1021810,244607,869716,2136133
2022-09-14,EDGX Equities (K),209210892,105167337,291946734,606324963,6903296196.474099,5184501061.986399,11088887801.838797,23176685060.299295,1955413,535348,2036815,4527576
2022-09-14,LTSE (L),25949,2570,82648,111167,2466532.110000,134512.300000,15976446.079000,18577490.489000,290,17,433,740
2022-09-14,NYSE Chicago (M),8312032,12735083,13182931,34230046,739030072.139000,1401246763.595600,2052333314.705700,4192610150.440300,79834,5631,67605,153070
2022-09-14,NYSE (N),1001405645,45032223,89774873,1136212741,47773836753.164003,2541802571.714900,4188177134.717701,54503816459.596604,4510974,210856,801728,5523558
2022-09-14,NYSE Arca (P),217957387,301286974,390245633,909489994,8428537380.865704,17861652511.443303,14592416267.356791,40882606159.665798,2555540,1383608,3521001,7460149
2022-09-14,NASDAQ (Q),503764237,199385026,1132445735,1835594998,22536886063.583990,14021886029.234810,56429701952.684587,92988474045.503387,7040867,1395840,9440420,17877127
2022-09-14,Members Exchange (U),124987806,57113848,120007474,302109128,3617736988.229700,2931213424.816500,4784583870.396299,11333534283.442499,1170491,346739,1096478,2613708
2022-09-14,Investors Exchange (V),133953347,23691729,110018680,267663756,7228456014.598199,1665261197.859100,6323884058.551600,15217601271.008899,1848316,172933,1547343,3568592
2022-09-14,NASDAQ PSX (X),26445337,29788278,25569659,81803274,769097896.075000,1387131768.243200,1212701330.954100,3368930995.272300,259663,141281,286391,687335
2022-09-14,BYX Equities (Y),59961548,33947849,45067973,138977370,1425189888.167200,1634467370.775400,1480271699.411100,4539928958.353700,598958,188091,503641,1290690
2022-09-14,BZX Equities (Z),211811902,129688309,191936633,533436844,8451157660.326201,8604654665.401901,9440573789.798899,26496386115.527001,2889736,785245,2368406,6043387
2022-09-13,NYSE American (A),13747757,23763142,12283135,49794034,465782927.354400,840210994.994600,685510854.544800,1991504776.893800,156446,98564,132687,387697
2022-09-13,NASDAQ BX (B),20088024,16276009,23493042,59857075,922839128.356200,1017210893.896200,1429764965.381100,3369814987.633500,501042,116212,441860,1059114
2022-09-13,NYSE National (C),28077241,18456491,23992021,70525753,801988465.182100,828189275.425100,881525205.748200,2511702946.355400,421230,119570,359897,900697
2022-09-13,FINRA / Nasdaq TRF Chicago (DB),6463685,3051249,11907647,21422581,246057454.943200,160068974.180500,623983948.192400,1030110377.316100,30669,12457,55698,98824
2022-09-13,FINRA / NYSE TRF (DN),173977538,127540392,464197555,765715485,5346533252.593002,4818298572.002499,14693512078.354183,24858343902.949684,675672,304125,1328128,2307925
2022-09-13,FINRA / Nasdaq TRF Carteret (DQ),1338048608,792562117,1922427198,4053037923,52412523911.889382,48931753510.216975,81971381573.165268,183315658995.271625,7606502,2429607,8467657,18503766
2022-09-13,MIAX Pearl (H),44958703,46093624,44373760,135426087,1137710228.133300,2194133585.889800,1884129776.412800,5215973590.435900,415251,193679,435358,1044288
2022-09-13,EDGA Equities (J),74611883,42482741,71366929,188461553,2428400538.824100,1998176673.362400,3514681898.501100,7941259110.687600,1047645,289637,967133,2304415
2022-09-13,EDGX Equities (K),229691754,129666977,319133321,678492052,7603002096.036797,7272792625.169195,13995708477.051101,28871503198.257093,2117092,691269,2428033,5236394
2022-09-13,LTSE (L),39040,6189,841231,886460,3023513.740000,180586.701300,27531035.762100,30735136.203400,440,113,868,1421
2022-09-13,NYSE Chicago (M),16842313,18766599,14782643,50391555,1170544968.312100,2207185476.344299,2456855532.619598,5834585977.275997,83942,6592,72611,163145
2022-09-13,NYSE (N),939091223,55604369,101631135,1096326727,45918385991.226905,3489853632.261501,4780027096.933298,54188266720.421704,4586058,247500,876476,5710034
2022-09-13,NYSE Arca (P),227749730,403759581,423412157,1054921468,8763620321.247803,26658279092.119424,19630108307.977811,55052007721.345038,2580276,1743525,4092160,8415961
2022-09-13,NASDAQ (Q),512157257,252368865,1222062495,1986588617,22913856349.132504,18402555855.957312,71394459606.842353,112710871811.932169,7062127,1641266,10503725,19207118
2022-09-13,Members Exchange (U),136102691,74765129,148448244,359316064,3886833616.007300,4034150761.921501,5798724778.794199,13719709156.723000,1251201,428392,1277584,2957177
2022-09-13,Investors Exchange (V),133034245,33979984,119460532,286474761,7138264439.310798,2820674742.897601,7369405187.517499,17328344369.725898,1879514,221947,1706715,3808176
2022-09-13,NASDAQ PSX (X),28011136,37107018,32345196,97463350,769058147.762700,1934320706.644500,1745710483.261900,4449089337.669100,264442,179579,336043,780064
2022-09-13,BYX Equities (Y),66059752,50908672,48610611,165579035,1484628136.854900,2643257123.752599,1926252845.115300,6054138105.722799,622524,258283,548516,1429323
2022-09-13,BZX Equities (Z),223717527,162690557,224344604,610752688,8900686943.460800,11321030214.178102,12516430938.784697,32738148096.423599,2976837,947095,2770305,6694237
2022-09-12,NYSE American (A),11783011,21071823,10037767,42892601,460557364.108700,532175071.688900,538223352.739200,1530955788.536800,150022,82382,119261,351665
2022-09-12,NASDAQ BX (B),16055886,11487558,16955610,44499054,725046722.796800,700780442.838700,904874839.787700,2330702005.423200,430595,82114,354122,866831
2022-09-12,NYSE National (C),21776633,14216601,17746658,53739892,597674927.878500,637433450.450000,550726948.342900,1785835326.671400,331620,88707,263908,684235
2022-09-12,FINRA / Nasdaq TRF Chicago (DB),6190473,2554591,11414796,20159860,213355221.208200,124350825.253700,569768123.991000,907474170.452900,28928,8805,50759,88492
2022-09-12,FINRA / NYSE TRF (DN),164416111,118525168,382657219,665598498,5255312551.475213,4410567113.198100,12334038533.013767,21999918197.687080,674029,228194,1190259,2092482
2022-09-12,FINRA / Nasdaq TRF Carteret (DQ),1288125892,643146967,1632324993,3563597852,52597690763.210691,34839730504.860300,71482237447.483821,158919658715.554812,7102436,1884846,7099848,16087130
2022-09-12,MIAX Pearl (H),35328623,35503961,37494385,108326969,997641690.315000,1684355455.085700,1415340021.932600,4097337167.333300,358189,142264,349141,849594
2022-09-12,EDGA Equities (J),64372532,30599435,55789113,150761080,2220049923.778700,1354551355.937900,2325696815.306600,5900298095.023200,952602,214876,801677,1969155
2022-09-12,EDGX Equities (K),205020065,97327093,255184626,557531784,6948833418.953296,4823202836.080903,10188968486.236106,21961004741.270305,1868537,467836,1887693,4224066
2022-09-12,LTSE (L),29759,5725,265157,300641,2519360.430000,93489.192000,13521376.057500,16134225.679500,383,94,438,915
2022-09-12,NYSE Chicago (M),9064627,12510843,10748937,32324407,655684083.526700,1148515285.402000,1826283095.254201,3630482464.182901,39979,3309,33699,76987
2022-09-12,NYSE (N),836768776,40264221,77999574,955032571,41818881706.470800,2397898425.353400,3390726087.889600,47607506219.713800,3936035,174994,688727,4799756
2022-09-12,NYSE Arca (P),193369359,285526034,318703685,797599078,7635450594.434499,16607164677.051696,13051368897.363997,37293984168.850192,2204609,1139452,3012508,6356569
2022-09-12,NASDAQ (Q),444212479,180322857,917324713,1541860049,20301371220.914002,12016432771.471692,49659463980.140722,81977267972.526416,6295274,1136394,8439210,15870878
2022-09-12,Members Exchange (U),120991650,54727022,119242792,294961464,3623569415.945500,2768129769.062900,4305947836.467100,10697647021.475500,1171002,307550,1072568,2551120
2022-09-12,Investors Exchange (V),123004348,24094333,99329681,246428362,6738925506.427098,1624616642.805100,5846348926.068598,14209891075.300796,1773340,153755,1463150,3390245
2022-09-12,NASDAQ PSX (X),24922207,27048461,24507450,76478118,731895686.165000,1363892843.770000,1200855345.798200,3296643875.733200,243070,125302,274789,643161
2022-09-12,BYX Equities (Y),54997198,36877790,37820813,129695801,1392841038.849200,1779419716.070300,1345979110.655100,4518239865.574600,578433,189376,458800,1226609
2022-09-12,BZX Equities (Z),187563281,113800288,165455983,466819552,7609375257.328101,7875029628.739501,8824742660.846599,24309147546.914201,2625690,649792,2188910,5464392
2022-09-09,NYSE American (A),12196509,22853274,11112453,46162236,411853021.627500,593491878.834000,542639433.966000,1547984334.427500,150368,76697,114749,341814
2022-09-09,NASDAQ BX (B),17721858,10713409,16491893,44927160,791802259.320700,636209722.874200,897392268.160900,2325404250.355800,465020,77278,352851,895149
2022-09-09,NYSE National (C),24227524,13898465,19564621,57690610,695344123.066100,582303491.653400,687515701.817300,1965163316.536800,381152,85939,293235,760326
2022-09-09,FINRA / Nasdaq TRF Chicago (DB),6610183,2542403,11423371,20575957,219048622.307600,138822965.315100,584662906.657200,942534494.279900,28387,9282,51065,88734
2022-09-09,FINRA / NYSE TRF (DN),179545322,107197062,407083660,693826044,5030630405.587490,4196770539.531696,13412734670.307083,22640135615.426269,623035,221696,1092614,1937345
2022-09-09,FINRA / Nasdaq TRF Carteret (DQ),1318687664,619044788,1722118733,3659851185,49441441713.675314,35039381330.864113,68879142606.208024,153359965650.747451,7288639,1822929,7143856,16255424
2022-09-09,MIAX Pearl (H),38432169,37051388,38181714,113665271,998063161.698400,1819041662.477300,1595911503.933200,4413016328.108900,381483,150649,359239,891371
2022-09-09,EDGA Equities (J),62818776,28655603,55911141,147385520,2117761939.004200,1287123970.002400,2429175704.354700,5834061613.361300,951492,195017,780069,1926578
2022-09-09,EDGX Equities (K),206346669,90875004,270058391,567280064,6549389121.660299,4649590652.687101,11005611937.294904,22204591711.642304,1823420,439873,1868515,4131808
2022-09-09,LTSE (L),61985,36016,49012,147013,3253969.380000,2380824.121800,2587949.490000,8222742.991800,241,120,432,793
2022-09-09,NYSE Chicago (M),8503903,8426756,14220422,31151081,608131372.890700,1001892602.637300,1988976015.615100,3598999991.143100,39860,3694,32316,75870
2022-09-09,NYSE (N),823106532,34899946,76533975,934540453,39952039799.755506,2149323002.150400,3513547906.846099,45614910708.752005,3828109,153255,649929,4631293
2022-09-09,NYSE Arca (P),202632815,272431764,348123192,823187771,7514969082.416403,17231587235.219806,13631966582.998198,38378522900.634407,2282272,1106206,3022669,6411147
2022-09-09,NASDAQ (Q),451777029,177377299,968482188,1597636516,19982974207.815899,11879241600.951004,51459805783.586203,83322021592.353106,6270212,1095608,8453099,15818919
2022-09-09,Members Exchange (U),124118446,50900734,123507235,298526415,3596814828.342900,2629597315.760600,4792247139.090100,11018659283.193600,1194480,282398,1098373,2575251
2022-09-09,Investors Exchange (V),127049715,22163854,97500111,246713680,6709699047.368500,1630816830.593300,5881162367.781898,14221678245.743698,1819495,144266,1451264,3415025
2022-09-09,NASDAQ PSX (X),24741819,27865348,25485459,78092626,661142954.065200,1365158165.710000,1176718286.682800,3203019406.458000,233450,120835,272850,627135
2022-09-09,BYX Equities (Y),56610366,33817592,39285982,129713940,1299477966.130200,1703426869.130900,1319242715.484700,4322147550.745800,569670,173955,444344,1187969
2022-09-09,BZX Equities (Z),189639812,107977985,173953993,471571790,7316549640.147001,8072466751.647896,9682095914.684897,25071112306.479794,2609318,631851,2169937,5411106
2022-09-08,NYSE American (A),11576660,21182137,9902503,42661300,410856642.892900,539010468.900600,441610834.403600,1391477946.197100,143964,91652,107967,343583
2022-09-08,NASDAQ BX (B),18666774,12859441,18781697,50307912,836682158.011400,805111563.299900,1061082782.152500,2702876503.463800,455681,95151,377794,928626
2022-09-08,NYSE National (C),24101952,16005444,19415928,59523324,675704953.872300,665667134.539400,647106519.672700,1988478608.084400,347496,97425,267708,712629
2022-09-08,FINRA / Nasdaq TRF Chicago (DB),6413812,2850054,10804797,20068663,213430406.309200,154309331.370600,569060425.936900,936800163.616700,27440,9363,50937,87740
2022-09-08,FINRA / NYSE TRF (DN),174193085,122786745,392999356,689979186,4894132412.998508,4400195323.325504,14212593015.067196,23506920751.391208,565728,226604,1034314,1826646
2022-09-08,FINRA / Nasdaq TRF Carteret (DQ),1326105345,704038502,1674083464,3704227311,50715926485.513495,37381607470.878191,71183798366.013624,159281332322.405310,6856402,1898209,6962693,15717304
2022-09-08,MIAX Pearl (H),41059272,46874399,41379951,129313622,1016669870.035200,2197505268.031401,1606248619.858400,4820423757.925001,393323,186410,385488,965221
2022-09-08,EDGA Equities (J),68925697,37550640,62213149,168689486,2169546737.924500,1702315224.408400,2692370588.842801,6564232551.175701,936857,268342,822903,2028102
2022-09-08,EDGX Equities (K),203228829,105396898,257855724,566481451,6454698961.410600,5723762852.303201,11124545726.478298,23303007540.192099,1835684,543139,1930771,4309594
2022-09-08,LTSE (L),35145,8340,40563,84048,2801854.610000,80882.803600,2646771.220000,5529508.633600,299,91,525,915
2022-09-08,NYSE Chicago (M),11045416,9641991,11605251,32292658,719325044.086400,881794158.421200,1890964840.031800,3492084042.539400,75378,5391,61461,142230
2022-09-08,NYSE (N),861308085,47032132,81019031,989359248,41653350364.606997,2613234427.052400,3535775795.753901,47802360587.413298,4184163,199408,662586,5046157
2022-09-08,NYSE Arca (P),206513426,318519921,324234255,849267602,7451470820.527597,18706048059.753508,14044962515.164101,40202481395.445206,2269721,1348850,3168798,6787369
2022-09-08,NASDAQ (Q),466120411,216526561,964503738,1647150710,20280354411.407210,13913273736.027810,51154508801.259018,85348136948.694038,6406676,1392012,8880939,16679627
2022-09-08,Members Exchange (U),124084003,63550488,124194042,311828533,3503685020.182900,3323718272.504802,4661269123.276300,11488672415.964002,1180323,373154,1130100,2683577
2022-09-08,Investors Exchange (V),124442010,25663795,101440269,251546074,6132653583.652000,1920579146.717099,5849995607.428800,13903228337.797899,1681440,168795,1408145,3258380
2022-09-08,NASDAQ PSX (X),26623088,36106102,26569070,89298260,720387267.526900,1476288247.890500,1184364283.055200,3381039798.472600,241229,147404,275688,664321
2022-09-08,BYX Equities (Y),63077799,37580038,44006088,144663925,1392676870.174700,1973489813.015300,1454192118.243800,4820358801.433800,591429,208172,490270,1289871
2022-09-08,BZX Equities (Z),203900703,138313973,183008749,525223425,7576964483.878100,9726327422.807700,9557826409.009998,26861118315.695798,2723880,827371,2298758,5850009
2022-09-07,NYSE American (A),10420846,26461472,8460018,45342336,325527180.412400,574666602.412800,364100595.632300,1264294378.457500,111886,89639,89817,291342
2022-09-07,NASDAQ BX (B),17979547,13472451,18231503,49683501,825863809.752100,819102731.283400,891905597.847700,2536872138.883200,430309,95842,353909,880060
2022-09-07,NYSE National (C),23014526,16022603,18384978,57422107,660647533.084200,676902302.273100,587569051.569200,1925118886.926500,329535,96878,251481,677894
2022-09-07,FINRA / Nasdaq TRF Chicago (DB),6638927,2621301,11126916,20387144,248399489.705700,127386421.676800,491066293.367900,866852204.750400,27010,9437,46804,83251
2022-09-07,FINRA / NYSE TRF (DN),178229882,132328250,400016589,710574721,4709150587.867401,4389355057.047300,12235807269.286091,21334312914.200792,575317,238730,1009034,1823081
2022-09-07,FINRA / Nasdaq TRF Carteret (DQ),1311359768,741275823,1746968558,3799604149,49560269600.059611,37804435073.572412,67685296389.720517,155050001063.352540,7172276,2081626,7049497,16303399
2022-09-07,MIAX Pearl (H),38115633,41089013,37096291,116300937,1035254591.470900,1902629669.247000,1444975588.484100,4382859849.202000,395937,168514,358878,923329
2022-09-07,EDGA Equities (J),62150023,36130153,57584899,155865075,2124346818.101600,1579688251.352300,2522664800.653401,6226699870.107301,905724,256818,783976,1946518
2022-09-07,EDGX Equities (K),203795426,108568748,263271022,575635196,6358226157.771102,5050431033.423700,9916073801.541301,21324730992.736103,1802797,517461,1859633,4179891
2022-09-07,LTSE (L),30162,14124,103405,147691,2168421.770000,750540.941700,18544281.560000,21463244.271700,350,70,533,953
2022-09-07,NYSE Chicago (M),12712116,11391217,17495000,41598333,1034971468.335900,1437542483.742300,2278796242.358400,4751310194.436600,50817,5231,39237,95285
2022-09-07,NYSE (N),849957325,46948019,75689772,972595116,41013167833.561203,2444067729.071300,3145827158.536301,46603062721.168804,3932188,190148,651003,4773339
2022-09-07,NYSE Arca (P),204198414,319542296,346813804,870554514,7901113438.755199,19233141857.455898,13445771262.373096,40580026558.584193,2223900,1311001,3118419,6653320
2022-09-07,NASDAQ (Q),450083509,208648260,980246033,1638977802,20367609478.265900,12744746757.357699,49754484251.985180,82866840487.608779,6242792,1274719,8320005,15837516
2022-09-07,Members Exchange (U),116130170,65474564,117238918,298843652,3448492565.071200,3431983793.201599,4361493267.443400,11241969625.716199,1154320,370592,1093867,2618779
2022-09-07,Investors Exchange (V),130505689,27443302,105016603,262965594,6478907775.649401,1730400780.154000,5718066007.192000,13927374562.995401,1779153,174226,1462912,3416291
2022-09-07,NASDAQ PSX (X),22232093,33512472,23340096,79084661,624211325.278000,1403728480.689000,1036856146.896100,3064795952.863100,234764,141242,262124,638130
2022-09-07,BYX Equities (Y),52037330,37590743,42515793,132143866,1341621062.253800,1850870584.883500,1403652435.394900,4596144082.532200,575527,196719,474176,1246422
2022-09-07,BZX Equities (Z),196741093,130133827,187911478,514786398,7557712288.050197,8714877129.390299,8606502148.232796,24879091565.673292,2599942,762216,2173888,5536046
2022-09-06,NYSE American (A),12247354,21734303,10748194,44729851,411903356.285000,620578870.250700,467008855.943300,1499491082.479000,121873,90601,104894,317368
2022-09-06,NASDAQ BX (B),19482521,13962579,21458807,54903907,869071049.069100,922259689.190500,1175690494.724600,2967021232.984200,499826,106136,429228,1035190
2022-09-06,NYSE National (C),27340508,16205906,21922330,65468744,739772895.182300,704942939.923300,715669421.934500,2160385257.040100,380183,104019,309791,793993
2022-09-06,FINRA / Nasdaq TRF Chicago (DB),6808023,2735685,11975124,21518832,257616403.180100,111927333.258300,551382877.998700,920926614.437100,29753,10496,54086,94335
2022-09-06,FINRA / NYSE TRF (DN),165536964,120427920,383004014,668968898,4981736860.393160,4030728474.663700,12146682206.246494,21159147541.303354,688992,256583,1225811,2171386
2022-09-06,FINRA / Nasdaq TRF Carteret (DQ),1285067842,744449517,1758710831,3788228190,49414011168.532305,40191295838.239905,67478077796.178990,157083384802.951200,7543851,2359327,7726744,17629922
2022-09-06,MIAX Pearl (H),47352399,47510508,45229643,140092550,1184504336.465200,2174313638.931200,1753272344.667100,5112090320.063500,447050,197222,414406,1058678
2022-09-06,EDGA Equities (J),69836704,40289844,63316636,173443184,2270970926.429200,1810950093.079500,2709332660.772699,6791253680.281399,989587,286730,877013,2153330
2022-09-06,EDGX Equities (K),207669423,111149980,278748260,597567663,6524691021.968800,5788603503.135204,10463423548.737503,22776718073.841507,1988225,606062,2126854,4721141
2022-09-06,LTSE (L),48052,10647,45402,104101,2386752.190000,324183.090000,2236805.092000,4947740.372000,466,60,563,1089
2022-09-06,NYSE Chicago (M),6459941,5098528,13526647,25085116,533994425.372000,720831760.888600,1528775946.864100,2783602133.124700,65290,5318,52663,123271
2022-09-06,NYSE (N),916048795,53672920,87550174,1057271889,43512509636.283192,2989718640.969700,3476140857.498900,49978369134.751792,4571157,242030,750437,5563624
2022-09-06,NYSE Arca (P),217049538,347824894,343414523,908288955,7815876444.402000,20317358760.337896,13917312003.317198,42050547208.057094,2351713,1555102,3349106,7255921
2022-09-06,NASDAQ (Q),499897864,228076745,1041228445,1769203054,21319701703.100903,14706817209.696405,52167044221.040682,88193563133.837990,6951231,1544269,9490751,17986251
2022-09-06,Members Exchange (U),136452090,69344117,136595795,342392002,3656447464.609001,3666899275.962700,4951070746.632399,12274417487.204100,1272633,430299,1270503,2973435
2022-09-06,Investors Exchange (V),142179180,27251155,118456059,287886394,6931285439.882601,1829165330.710000,6089430807.124999,14849881577.717600,2037553,185776,1728909,3952238
2022-09-06,NASDAQ PSX (X),28893752,37863392,31286018,98043162,772096574.355200,1664301521.871300,1357145181.411200,3793543277.637700,260450,163584,307987,732021
2022-09-06,BYX Equities (Y),63468291,38477006,47062837,149008134,1496513522.858000,1924347696.792500,1580163784.185300,5001025003.835800,642292,214645,549443,1406380
2022-09-06,BZX Equities (Z),216358915,147960937,198707851,563027703,8049307063.866500,10215415118.030797,10085169410.953499,28349891592.850796,2944869,917943,2581085,6443897
2022-09-02,NYSE American (A),10556345,21851608,9695384,42103337,368425988.481600,635733906.588400,500218502.209900,1504378397.279900,142283,92056,115087,349426
2022-09-02,NASDAQ BX (B),15634905,14148835,18564928,48348668,688739795.347000,955153710.325100,1156590531.488600,2800484037.160700,424954,104524,379347,908825
2022-09-02,NYSE National (C),25510098,19272861,20796005,65578964,683016760.288700,822475936.242200,760734317.343300,2266227013.874200,388296,123760,312720,824776
2022-09-02,FINRA / Nasdaq TRF Chicago (DB),5783946,3163153,10516461,19463560,199476168.931600,177378114.492800,559564846.329300,936419129.753700,24883,11439,51334,87656
2022-09-02,FINRA / NYSE TRF (DN),172324095,127982984,376690982,676998061,4933506513.156007,4604282062.251599,14217055318.387809,23754843893.795415,600577,252802,1102866,1956245
2022-09-02,FINRA / Nasdaq TRF Carteret (DQ),1141125191,739522397,1628217320,3508864908,42748018630.880310,42177304545.260872,67417192767.453054,152342515943.594236,6657725,2220219,6939982,15817926
2022-09-02,MIAX Pearl (H),41295454,46922448,41332227,129550129,980709124.327700,2242639855.047000,1561587956.523201,4784936935.897901,376085,190083,375510,941678
2022-09-02,EDGA Equities (J),59352755,38751761,55707879,153812395,1965914699.510600,1783298415.307500,2589029442.756600,6338242557.574700,872428,274315,769499,1916242
2022-09-02,EDGX Equities (K),193585662,119822996,263184139,576592797,6118383511.491302,6347309330.461901,11006058702.403997,23471751544.357200,1840459,634511,1992936,4467906
2022-09-02,LTSE (L),70343,18081,51124,139548,6826397.700000,580429.520000,2545328.979500,9952156.199500,502,60,655,1217
2022-09-02,NYSE Chicago (M),8273497,6366242,8127044,22766783,591482959.353300,725565210.611500,1297820125.948799,2614868295.913599,54737,5587,47237,107561
2022-09-02,NYSE (N),797046794,48919500,76370703,922336997,36955185199.157204,2819663855.851800,3361433909.843199,43136282964.852203,4096959,220455,663912,4981326
2022-09-02,NYSE Arca (P),200605810,360008634,329594066,890208510,7224217544.345598,21532632938.783785,14751251013.141287,43508101496.270670,2160153,1524905,3203396,6888454
2022-09-02,NASDAQ (Q),453031966,235961964,965517399,1654511329,19635076348.857097,15875276390.893100,52023031976.766684,87533384716.516881,6454753,1536749,8929847,16921349
2022-09-02,Members Exchange (U),118826310,71145107,125478443,315449860,3315879655.580400,3853333967.022999,4907007889.167200,12076221511.770599,1152719,420637,1173714,2747070
2022-09-02,Investors Exchange (V),115705234,27118659,96358756,239182649,5988257093.512000,2088290011.563800,5716687645.912901,13793234750.988701,1807068,189451,1478313,3474832
2022-09-02,NASDAQ PSX (X),27523983,37556571,26950087,92030641,719628996.248200,1672955944.839001,1334293647.408800,3726878588.496001,237862,157004,288227,683093
2022-09-02,BYX Equities (Y),53202584,40084224,40072099,133358907,1300038889.320100,2122925543.397899,1575954338.396500,4998918771.114499,586966,219258,493875,1300099
2022-09-02,BZX Equities (Z),192003156,154055353,177566729,523625238,6990779599.678099,11018025096.759702,9826099509.642902,27834904206.080703,2514547,945711,2212070,5672328
2022-09-01,NYSE American (A),11742636,22749047,10865770,45357453,404543920.102800,698984034.258400,518191117.682600,1621719072.043800,138847,94072,116956,349875
2022-09-01,NASDAQ BX (B),22559115,18061998,24314379,64935492,891944048.141900,953915335.463100,1364823696.461000,3210683080.066000,482603,117700,449314,1049617
2022-09-01,NYSE National (C),27127683,22250738,22213955,71592376,697796132.797500,886362237.024700,749020901.577900,2333179271.400100,348407,124727,282090,755224
2022-09-01,FINRA / Nasdaq TRF Chicago (DB),7316809,3182790,13190733,23690332,241926143.173900,178872167.819200,674491650.554500,1095289961.547600,32878,13089,65801,111768
2022-09-01,FINRA / NYSE TRF (DN),192995511,138519379,402272149,733787039,6417857373.309513,5296875508.436002,14505720118.359580,26220453000.105095,661705,291980,1229007,2182692
2022-09-01,FINRA / Nasdaq TRF Carteret (DQ),1318484358,861469819,1865105081,4045059258,49752588229.418195,44504378602.037915,77780949164.499989,172037915995.956099,7883276,2893775,8324483,19101534
2022-09-01,MIAX Pearl (H),46084962,48977685,41483453,136546100,1115789859.667100,2311034604.585700,1655303321.950500,5082127786.203300,423034,198661,397173,1018868
2022-09-01,EDGA Equities (J),65038897,46421836,64675246,176135979,2132436966.459200,1975292863.428000,2830483958.973900,6938213788.861100,905154,306785,819678,2031617
2022-09-01,EDGX Equities (K),217614301,119915035,291234176,628763512,6902507406.886597,6209033119.633100,11986144676.731199,25097685203.250896,2048839,664524,2211638,4925001
2022-09-01,LTSE (L),58420,29282,65334,153036,6102219.250000,1987366.560000,7864811.283200,15954397.093200,344,81,1013,1438
2022-09-01,NYSE Chicago (M),15296338,11286309,8203760,34786407,1218733352.850000,1312672986.574000,1264126781.992800,3795533121.416800,54826,7492,47002,109320
2022-09-01,NYSE (N),906810916,53039586,86465036,1046315538,41329050563.076605,3000713320.564501,3791748219.513301,48121512103.154407,4439203,233787,725108,5398098
2022-09-01,NYSE Arca (P),217899950,384737000,373560748,976197698,7626330905.196200,22343956908.089596,16576241170.170690,46546528983.456486,2236703,1622169,3502628,7361500
2022-09-01,NASDAQ (Q),509623197,239561028,1083254521,1832438746,22017205790.341001,15630853620.748104,58307992920.928983,95956052332.018088,7499854,1598562,10584504,19682920
2022-09-01,Members Exchange (U),131591295,75674644,137961029,345226968,3589070890.296300,3928470420.284399,5495575059.121002,13013116369.701701,1241488,449164,1264865,2955517
2022-09-01,Investors Exchange (V),129865306,33618658,115953994,279437958,6696984256.806001,2429234263.768300,7017848478.320303,16144066998.894604,1895405,215287,1640617,3751309
2022-09-01,NASDAQ PSX (X),28122957,39088718,28186532,95398207,713022536.629400,1604346170.497100,1291689659.853800,3609058366.980300,253228,166349,301305,720882
2022-09-01,BYX Equities (Y),61548456,45254269,47115400,153918125,1476093588.436100,2108161596.200300,1776544737.206400,5360799921.842800,627960,235153,541225,1404338
2022-09-01,BZX Equities (Z),220686716,155295647,201951827,577934190,8185797720.234700,10412292921.113505,11146920068.985599,29745010710.333804,2869263,940066,2552146,6361475
2022-08-31,NYSE American (A),10702258,22685344,8517696,41905298,379323288.128300,625117003.109600,424919212.734700,1429359503.972600,138581,81711,104309,324601
2022-08-31,NASDAQ BX (B),18290347,12947316,19749012,50986675,850926889.655200,832731559.908600,1175175642.708300,2858834092.272100,422260,96862,366030,885152
2022-08-31,NYSE National (C),26554975,18513684,20604740,65673399,728461182.634900,771230185.324300,653193026.206300,2152884394.165500,358552,113813,267031,739396
2022-08-31,FINRA / Nasdaq TRF Chicago (DB),6410258,2493141,11114592,20017991,215079631.671400,121977765.493000,557630569.769400,894687966.933800,29358,9626,53540,92524
2022-08-31,FINRA / NYSE TRF (DN),188488658,111545335,426822017,726856010,5756262439.711716,3967057659.227703,11861828049.826105,21585148148.765524,591872,215114,1031090,1838076
