Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-11-15,NYSE National (C),33237375,20967454,27799509,82004338,1139193023.262700,1068955006.308200,1146303046.035900,3354451075.606800,391694,116191,318233,826118
2021-11-15,FINRA / Nasdaq TRF Chicago (DB),7569278,2524651,19215399,29309328,390937904.340800,117734597.562900,1237151977.453900,1745824479.357600,50608,12616,112943,176167
2021-11-15,FINRA / NYSE TRF (DN),190096701,94653332,553975173,838725206,8202302521.593398,3122835179.523999,20567156933.332393,31892294634.449790,1362595,273600,2361769,3997964
2021-11-15,FINRA / Nasdaq TRF Carteret (DQ),1201815511,436962696,1962042294,3600820501,61145099505.645073,26883677195.039202,94731285974.836393,182760062675.520668,6276632,1582047,7996339,15855018
2021-11-15,MIAX Pearl (H),20884197,16345386,24625533,61855116,808283270.923200,1034561591.801000,2318824330.591500,4161669193.315700,247589,96778,256781,601148
2021-11-15,EDGA Equities (J),47123849,26357679,51681490,125163018,2618576592.412200,1708568279.052000,3240562378.411200,7567707249.875400,736538,208574,758338,1703450
2021-11-15,EDGX Equities (K),204932990,68720483,321000764,594654237,9374390652.912903,4094333640.150600,16438489288.485604,29907213581.549107,1907455,388086,2504412,4799953
2021-11-15,LTSE (L),1575,0,14689,16264,487929.610000,0.000000,543273.690000,1031203.300000,39,0,114,153
2021-11-15,NYSE Chicago (M),14144812,3008871,4600048,21753731,1407797893.509600,634236147.195000,922566174.784600,2964600215.489200,28347,1620,33180,63147
2021-11-15,NYSE (N),764242642,34746202,62445224,861434068,44702264415.276003,2574183262.737100,2794935400.723600,50071383078.736703,3233979,134099,427963,3796041
2021-11-15,NYSE Arca (P),166766784,218043717,423611333,808421834,8112932185.452601,16059926145.342507,22135214597.829714,46308072928.624822,1691357,972789,3585114,6249260
2021-11-15,NASDAQ (Q),369332772,141060133,1021360388,1531753293,21640006297.143697,12613395774.572298,69003389259.585526,103256791331.301521,4908532,1035860,8684215,14628607
2021-11-15,Members Exchange (U),124242223,62565084,172666689,359473996,3944151813.641800,3634970278.531200,5132474478.841300,12711596571.014300,1134224,261738,1282730,2678692
2021-11-15,Investors Exchange (V),105351540,17052854,102892569,225296963,6922410909.686801,1370771669.298500,7655665775.355500,15948848354.340801,1266653,123669,1235732,2626054
2021-11-15,NASDAQ PSX (X),15550449,12771586,16448241,44770276,715518308.909400,1187303833.751200,1592097186.050500,3494919328.711100,158989,70861,177170,407020
2021-11-15,BYX Equities (Y),40247918,27230996,45536910,113015824,1454017475.561200,2207943821.396400,2132362195.285100,5794323492.242700,503902,167307,504808,1176017
2021-11-15,BZX Equities (Z),157366598,77981367,174230725,409578690,8654002010.643500,6636418136.432699,12360663626.182297,27651083773.258496,2200312,524646,2233629,4958587
2021-11-12,NYSE American (A),11225139,25760505,9114897,46100541,457330200.730000,641276751.757300,532414833.872000,1631021786.359300,126856,92577,103673,323106
2021-11-12,NASDAQ BX (B),16492292,11044589,27281659,54818540,917609885.508000,979168618.909400,1896149288.427400,3792927792.844800,273513,86864,334344,694721
2021-11-12,NYSE National (C),41107747,23799719,29821969,94729435,1251486083.550000,1157644244.068000,1116894108.042100,3526024435.660100,409122,118984,311137,839243
2021-11-12,FINRA / Nasdaq TRF Chicago (DB),7715169,2232359,16995337,26942865,303164394.878300,98953237.009100,928590194.975800,1330707826.863200,38736,7806,85513,132055
2021-11-12,FINRA / NYSE TRF (DN),210133380,88774490,668245891,967153761,8006164001.732701,2979940351.419801,18911459825.470394,29897564178.622896,1253219,241975,2048922,3544116
2021-11-12,FINRA / Nasdaq TRF Carteret (DQ),1276058725,432260139,2161501995,3869820859,62920251154.626608,26387962415.578483,90654058364.481470,179962271934.686561,5986181,1460505,7458269,14904955
2021-11-12,MIAX Pearl (H),25079516,16682667,24947225,66709408,880352279.792100,1049535561.867800,1883587574.401600,3813475416.061500,260773,101721,243450,605944
2021-11-12,EDGA Equities (J),50176495,29193448,56885172,136255115,2664998062.896600,1780876738.432900,3157161619.508800,7603036420.838300,724597,215790,710723,1651110
2021-11-12,EDGX Equities (K),221392735,68910494,356666935,646970164,9970639612.456802,4435191092.668799,15615830365.727600,30021661070.853201,1937009,371066,2371141,4679216
2021-11-12,LTSE (L),4597,3395,5138,13130,1274108.490000,73816.720000,195394.770000,1543319.980000,131,25,74,230
2021-11-12,NYSE Chicago (M),7942957,9204090,5559364,22706411,609105816.163000,1710443156.376800,1146025147.993000,3465574120.532800,22088,1522,24704,48314
2021-11-12,NYSE (N),767088420,40129877,61812622,869030919,43113233249.607400,2936524519.681299,2963914716.927400,49013672486.216099,3022141,135837,425124,3583102
2021-11-12,NYSE Arca (P),177358748,228823328,442215341,848397417,8216691150.072801,16439404828.155599,19840174391.679497,44496270369.907897,1630402,929795,3200433,5760630
2021-11-12,NASDAQ (Q),394507687,147743876,1057912432,1600163995,21861340135.055599,12892480892.328602,65549529784.692626,100303350812.076827,4817460,980087,7920268,13717815
2021-11-12,Members Exchange (U),161863287,73717416,176558006,412138709,4450831006.771100,4103884579.443000,5407594240.064798,13962309826.278898,1250144,299656,1296627,2846427
2021-11-12,Investors Exchange (V),113780395,18651807,102309920,234742122,7426166783.396199,1403337892.921300,7577836214.812195,16407340891.129694,1306457,123441,1196238,2626136
2021-11-12,NASDAQ PSX (X),19651606,14517158,18269283,52438047,751818430.148600,1361401484.299400,1592181749.567300,3705401664.015300,167220,74454,167525,409199
2021-11-12,BYX Equities (Y),50672906,30617516,49232186,130522608,1560496713.652300,2199382079.896600,2045162730.178800,5805041523.727700,522977,175073,494214,1192264
2021-11-12,BZX Equities (Z),176350299,83676182,181212003,441238484,9114328348.773600,6999308472.542701,12908136077.210695,29021772898.526996,2222701,530944,2163634,4917279
2021-11-11,NYSE American (A),13004085,22548229,8816334,44368648,517817954.966000,456132539.184400,465660633.975100,1439611128.125500,138055,88368,106520,332943
2021-11-11,NASDAQ BX (B),20353206,9407920,23302998,53064124,979767282.272900,724816610.019700,1743207242.020800,3447791134.313400,306996,73810,360454,741260
2021-11-11,NYSE National (C),42082641,20777756,25518512,88378909,1166877631.689400,953311865.578000,920653480.531100,3040842977.798500,409624,108716,302929,821269
2021-11-11,FINRA / Nasdaq TRF Chicago (DB),8627403,2222154,16677904,27527461,333975745.252000,88336024.579000,988466953.912300,1410778723.743300,43384,7864,89985,141233
2021-11-11,FINRA / NYSE TRF (DN),245231685,86646348,482045034,813923067,8592951644.093298,3198740399.273101,18057206770.760200,29848898814.126599,1352102,237838,2026878,3616818
2021-11-11,FINRA / Nasdaq TRF Carteret (DQ),1309938643,429084138,1779714355,3518737136,58047501605.466912,22864159276.570700,81558711305.577402,162470372187.615014,6282975,1382447,7358193,15023615
2021-11-11,MIAX Pearl (H),24075982,15071551,24140309,63287842,935520978.560400,894784164.544500,2014569334.888999,3844874477.993899,268789,93887,235501,598177
2021-11-11,EDGA Equities (J),58878197,27156673,52769824,138804694,2669375814.498600,1551343705.934400,2982765637.496600,7203485157.929600,797151,201808,726071,1725030
2021-11-11,EDGX Equities (K),257096401,64475352,299862129,621433882,9728960301.992300,3463350200.879201,13955738004.008804,27148048506.880305,2069729,341116,2279155,4690000
2021-11-11,LTSE (L),73454,100,54211,127765,3098053.230000,2217.000000,1768482.710000,4868752.940000,72,1,40,113
2021-11-11,NYSE Chicago (M),7688703,5496220,7011314,20196237,575388385.424100,531648151.070000,954412885.338500,2061449421.832600,31676,1851,31798,65325
2021-11-11,NYSE (N),762354234,34642639,56298863,853295736,38884340033.170999,2235132579.996399,2448113903.413000,43567586516.580398,3372555,111669,407211,3891435
2021-11-11,NYSE Arca (P),192705953,220009893,367959671,780675517,8255110719.997303,14580416965.716009,19370111867.956005,42205639553.669317,1783139,874621,3212130,5869890
2021-11-11,NASDAQ (Q),419483800,134488008,938239305,1492211113,21647455132.648302,10965337582.115698,60712902951.015318,93325695665.779318,5101381,912713,8331814,14345908
2021-11-11,Members Exchange (U),186442261,66071625,170084171,422598057,4761982473.300800,3403581321.802901,5036165145.896902,13201728941.000603,1390458,273323,1316135,2979916
2021-11-11,Investors Exchange (V),118951584,17564371,101649520,238165475,7475157511.846100,1263601897.818400,7165237092.572100,15903996502.236600,1305652,119889,1188515,2614056
2021-11-11,NASDAQ PSX (X),20670496,12523520,15886971,49080987,703470484.292800,1099207856.671800,1327901763.408300,3130580104.372900,175552,64567,171277,411396
2021-11-11,BYX Equities (Y),55139263,29298016,39399339,123836618,1538574805.710300,1914454067.938099,1722743991.097700,5175772864.746099,554026,164746,468406,1187178
2021-11-11,BZX Equities (Z),184079494,76040622,161030330,421150446,8836092126.836397,5801582666.602401,10565712753.709100,25203387547.147898,2270428,483799,2073972,4828199
2021-11-10,NYSE American (A),15067494,33792759,11620446,60480699,567425537.275000,768043652.922900,695337343.326000,2030806533.523900,152095,118904,124309,395308
2021-11-10,NASDAQ BX (B),22389936,16844153,30029987,69264076,1109012779.466700,1503477749.024700,2691137437.343300,5303627965.834700,332458,148956,425375,906789
2021-11-10,NYSE National (C),49245433,34154353,35955960,119355746,1382498288.618600,1622451301.483300,1552879697.266400,4557829287.368300,469131,168361,360119,997611
2021-11-10,FINRA / Nasdaq TRF Chicago (DB),10220621,4110570,19955848,34287039,465789283.059600,200179962.823800,1473064501.554799,2139033747.438199,53313,11272,108491,173076
2021-11-10,FINRA / NYSE TRF (DN),276176492,129113073,539073173,944362738,9566923908.061906,3764403567.516901,23709257916.988203,37040585392.567010,1496559,344829,2388599,4229987
2021-11-10,FINRA / Nasdaq TRF Carteret (DQ),1473337074,643506207,1996578760,4113422041,63496903826.505125,36859826391.900427,108935055125.675942,209291785344.081494,6839127,1984493,8644812,17468432
2021-11-10,MIAX Pearl (H),30015585,28052408,31523531,89591524,1031524995.818300,1843360211.475900,3160222110.762702,6035107318.056902,302602,159264,288918,750784
2021-11-10,EDGA Equities (J),64206421,44607555,61879267,170693243,3012734075.443400,2738290276.351301,4237359688.685100,9988384040.479801,865220,334147,825944,2025311
2021-11-10,EDGX Equities (K),295523134,116361279,357710415,769594828,11243529110.387295,6533526541.880403,20553819243.066898,38330874895.334596,2400921,607628,2819168,5827717
2021-11-10,LTSE (L),651,400,25821,26872,751372.780000,12589.000000,1241575.340000,2005537.120000,25,4,89,118
2021-11-10,NYSE Chicago (M),12328915,5550721,8830397,26710033,1008770962.167800,1206600170.710000,1739699505.709400,3955070638.587200,31151,2193,32887,66231
2021-11-10,NYSE (N),894924507,55964963,72761907,1023651377,46583208970.785397,4261459367.697201,3802959101.495701,54647627439.978299,3951009,220268,488484,4659761
2021-11-10,NYSE Arca (P),224469648,342201525,468500062,1035171235,9506934607.104400,24043227174.377991,29587533789.458308,63137695570.940699,2018691,1454375,3978372,7451438
2021-11-10,NASDAQ (Q),492910134,234956853,1144508879,1872375866,25183388672.338993,19716856064.286899,89126315080.883331,134026559817.509223,5996039,1653020,10238139,17887198
2021-11-10,Members Exchange (U),209829789,115175209,203928970,528933968,5223898611.978901,6059896042.901699,6501659662.126502,17785454317.007102,1505810,446940,1450082,3402832
2021-11-10,Investors Exchange (V),130945859,26559518,118910352,276415729,8095402021.407796,2132235907.854500,10162455526.012800,20390093455.275096,1436327,167511,1354813,2958651
2021-11-10,NASDAQ PSX (X),22573743,22149242,19528958,64251943,801197023.075000,1773587837.204100,1805817821.546100,4380602681.825200,202274,121058,206938,530270
2021-11-10,BYX Equities (Y),63815866,45006988,56434531,165257385,1739073772.704500,3180624129.989801,2780946194.333400,7700644097.027701,593172,254056,561693,1408921
2021-11-10,BZX Equities (Z),215740225,128405884,191362704,535508813,10077215086.566897,10929236365.106998,16039099658.931196,37045551110.605091,2624241,856573,2514525,5995339
2021-11-09,NYSE American (A),11796766,25407578,8964857,46169201,471196635.269000,627982068.462000,565171415.480100,1664350119.211100,132411,95032,110876,338319
2021-11-09,NASDAQ BX (B),20390791,12471796,29362102,62224689,1089665128.504700,1083165912.045100,2987044154.168900,5159875194.718700,327517,109552,435959,873028
2021-11-09,NYSE National (C),44289726,24965831,30835314,100090871,1263612964.868800,1185665982.026500,1354507454.156800,3803786401.052100,425195,127557,331659,884411
2021-11-09,FINRA / Nasdaq TRF Chicago (DB),8808487,2551945,20661399,32021831,410514745.712500,123160561.299000,1581534803.117299,2115210110.128799,51329,9311,109335,169975
2021-11-09,FINRA / NYSE TRF (DN),233945440,99073245,623334171,956352856,8800666232.177901,3588020831.203101,25049087780.050708,37437774843.431710,1500265,281653,2406793,4188711
2021-11-09,FINRA / Nasdaq TRF Carteret (DQ),1363893682,528739437,2124940998,4017574117,63068233516.244417,31886801813.604285,110889937288.700499,205844972618.549201,6772538,1723795,8543495,17039828
2021-11-09,MIAX Pearl (H),26286296,23470075,29638776,79395147,983642911.374700,1346806422.380800,3181244747.093700,5511694080.849200,296430,125217,304791,726438
2021-11-09,EDGA Equities (J),59820628,35546390,60516607,155883625,2971933490.403600,2303457390.420700,3961105631.433200,9236496512.257500,857690,284807,835055,1977552
2021-11-09,EDGX Equities (K),266303706,82742414,369281750,718327870,10933391012.293804,5484643038.705400,21273088479.741098,37691122530.740302,2319577,503816,2820060,5643453
2021-11-09,LTSE (L),4336,50000,10948,65284,709547.380000,2992000.000000,509642.570000,4211189.950000,70,3,89,162
2021-11-09,NYSE Chicago (M),10028161,4082544,6257020,20367725,807444255.894600,734440951.890000,1711736179.873800,3253621387.658400,26340,1187,31057,58584
2021-11-09,NYSE (N),834455515,43495078,69728515,947679108,45824332473.066492,3313768576.588700,3908895853.164101,53046996902.819293,3757907,171350,495762,4425019
2021-11-09,NYSE Arca (P),205737773,252836470,497561439,956135682,9284984545.254602,18869615920.917209,30415975810.978397,58570576277.150208,2008836,1197633,4083087,7289556
2021-11-09,NASDAQ (Q),462443744,180382677,1133405026,1776231447,25092652646.235311,15860652280.116197,87530368725.651028,128483673652.002536,5905367,1389107,10150966,17445440
2021-11-09,Members Exchange (U),175215592,93214629,197687852,466118073,4835253699.474600,5208233359.724599,6837660411.403500,16881147470.602699,1425395,371365,1517162,3313922
2021-11-09,Investors Exchange (V),123797497,20558892,110441167,254797556,7730595140.109201,1652459405.089200,9382613776.884300,18765668322.082701,1385150,142710,1329793,2857653
2021-11-09,NASDAQ PSX (X),18900727,14686984,18108920,51696631,822784307.080000,1063898136.074900,1791998520.910700,3678680964.065600,193214,77361,215243,485818
2021-11-09,BYX Equities (Y),54198288,32113006,49620705,135931999,1656381659.187800,2444752978.096000,2604486843.880800,6705621481.164600,566616,200160,546232,1313008
2021-11-09,BZX Equities (Z),196769109,106401143,194303677,497473929,9602028155.621702,9699519533.387003,16292476089.974521,35594023778.983226,2529061,759105,2517669,5805835
2021-11-08,NYSE American (A),14297161,25719339,11364091,51380591,585684771.033200,494311445.014700,536459103.304400,1616455319.352300,149303,99645,119752,368700
2021-11-08,NASDAQ BX (B),19681317,10953758,27457276,58092351,1049013097.903500,941025136.786200,1961840170.557700,3951878405.247400,313781,86446,377550,777777
2021-11-08,NYSE National (C),44714838,22887823,31002620,98605281,1289275773.550600,1068279522.741700,1241840567.700600,3599395863.992900,444755,123534,345924,914213
2021-11-08,FINRA / Nasdaq TRF Chicago (DB),9063894,2809757,21364855,33238506,350246342.145800,122822951.695500,1204314549.477400,1677383843.318700,48037,9589,106411,164037
2021-11-08,FINRA / NYSE TRF (DN),243058512,103671399,641848326,988578237,8917613062.495001,3458388643.940899,23477305710.814175,35853307417.250075,1589053,313348,2601903,4504304
2021-11-08,FINRA / Nasdaq TRF Carteret (DQ),1394151842,487519300,2214885292,4096556434,65082140836.117893,30328906891.175805,107521199599.509595,202932247326.803293,6855787,1756343,8817522,17429652
2021-11-08,MIAX Pearl (H),26952005,18115741,27640293,72708039,1013371400.368800,1084854149.682300,2240645803.947100,4338871353.998200,308764,109830,299401,717995
2021-11-08,EDGA Equities (J),61667770,29189478,57683079,148540327,2976441887.531700,1695454840.655800,3456904964.077100,8128801692.264600,873308,225099,823063,1921470
2021-11-08,EDGX Equities (K),277670416,74326902,390871201,742868519,10889890319.819794,4481190617.866802,19627049660.569292,34998130598.255888,2306469,434864,2778600,5519933
2021-11-08,LTSE (L),3929,103,3448,7480,283976.350000,2295.520000,362734.970000,649006.840000,89,2,56,147
2021-11-08,NYSE Chicago (M),9261860,4495060,8687273,22444193,725460297.344700,765619963.817500,2008373615.149000,3499453876.311200,29648,1542,31136,62326
2021-11-08,NYSE (N),859276565,34897225,67860183,962033973,46523471578.165812,2448631615.284299,3000149145.638099,51972252339.088210,3695396,141422,471917,4308735
2021-11-08,NYSE Arca (P),235708129,223041423,555246287,1013995839,9454187438.389701,16208585088.625700,25500532802.665100,51163305329.680501,2036205,1039830,3940033,7016068
2021-11-08,NASDAQ (Q),492149771,151048967,1122211179,1765409917,24677198063.824692,12830827813.965501,76254679005.725713,113762704883.515906,5906826,1108139,9548210,16563175
2021-11-08,Members Exchange (U),192583059,76318825,193670476,462572360,5185196632.910400,3932324790.822200,5992689693.658897,15110211117.391497,1499749,318915,1537686,3356350
2021-11-08,Investors Exchange (V),111610279,16897862,97613152,226121293,6901431343.502600,1171252361.263200,7404218834.278799,15476902539.044599,1304601,129842,1157478,2591921
2021-11-08,NASDAQ PSX (X),21085019,13669238,18379332,53133589,810454107.350000,1035153964.612300,1473392510.357500,3319000582.319800,188000,68814,189298,446112
2021-11-08,BYX Equities (Y),55207363,28797883,48813801,132819047,1682697565.858900,2027034146.015200,2181346248.217599,5891077960.091699,567458,172930,547576,1287964
2021-11-08,BZX Equities (Z),201569262,83517841,187051080,472138183,9603757785.971203,7353450095.132300,13406460869.656896,30363668750.760399,2517744,604345,2396528,5518617
2021-11-05,NYSE American (A),14120674,26218890,10639984,50979548,668804699.249000,703979380.137600,643432239.057400,2016216318.444000,154283,100942,121045,376270
2021-11-05,NASDAQ BX (B),22645353,13782204,29003098,65430655,1333543345.331800,1384310062.425300,2332258424.120301,5050111831.877401,358245,111640,402351,872236
2021-11-05,NYSE National (C),51586805,28772893,37575631,117935329,1583485504.568100,1437276070.616800,1661337240.138300,4682098815.323200,509305,145437,398022,1052764
2021-11-05,FINRA / Nasdaq TRF Chicago (DB),8070688,2919797,18561298,29551783,408093449.254100,155731488.406100,1389872027.788400,1953696965.448600,50009,10504,106911,167424
2021-11-05,FINRA / NYSE TRF (DN),240679006,114561686,596976137,952216829,9801869409.415802,3911976190.658800,24136743846.353100,37850589446.427702,1519325,312747,2401701,4233773
2021-11-05,FINRA / Nasdaq TRF Carteret (DQ),1440486963,547031470,2115944229,4103462662,70981262941.005901,34744497411.279800,113852959959.516596,219578720311.802297,7060594,1825537,8565515,17451646
2021-11-05,MIAX Pearl (H),25385935,20236099,30306845,75928879,1057396536.039200,1325537447.210600,2723976800.189501,5106910783.439301,299386,120270,298153,717809
2021-11-05,EDGA Equities (J),68414817,40133576,66145491,174693884,3637091060.994200,2473381461.744600,4575184671.735700,10685657194.474500,980332,298207,932515,2211054
2021-11-05,EDGX Equities (K),283693177,86547020,374175856,744416053,12513723849.069894,6177583845.828100,22624374477.539186,41315682172.437180,2475536,482002,2901688,5859226
2021-11-05,LTSE (L),4461,0,81168,85629,834977.640000,0.000000,4957251.900000,5792229.540000,68,0,67,135
2021-11-05,NYSE Chicago (M),13194981,6534855,12130269,31860105,1312888133.731000,1482007028.196600,2204469696.000500,4999364857.928100,36217,1631,38002,75850
2021-11-05,NYSE (N),897920216,47032906,63560273,1008513395,50332096785.102505,3979550682.291499,3514193747.260000,57825841214.654004,4234581,177746,480926,4893253
2021-11-05,NYSE Arca (P),232748752,280830669,447043923,960623344,11126309166.970904,22077252227.530802,26833781412.824201,60037342807.325907,2196400,1220925,3861435,7278760
2021-11-05,NASDAQ (Q),524373147,182968490,1155107759,1862449396,29852963893.359106,16545070531.692001,88811369753.624140,135209404178.675247,6601879,1310497,10545383,18457759
2021-11-05,Members Exchange (U),191909036,87441400,214915967,494266403,6003031022.374601,5188026644.816599,6700737703.735200,17891795370.926400,1616567,365066,1548740,3530373
2021-11-05,Investors Exchange (V),138738231,22575742,120320774,281634747,9354804674.296702,1805621645.222000,10638572217.673398,21798998537.192100,1609062,156999,1459478,3225539
2021-11-05,NASDAQ PSX (X),22254485,17719866,19528107,59502458,908374665.721000,1618653049.155800,1884087228.266500,4411114943.143300,200860,92103,202831,495794
2021-11-05,BYX Equities (Y),64153143,35495810,51692914,151341867,1978994284.660500,2892214756.382100,2632183119.999400,7503392161.042000,616629,214636,572039,1403304
2021-11-05,BZX Equities (Z),226800450,99730978,202698897,529230325,11833463283.755501,9201432517.145298,17639001412.893497,38673897213.794296,2804629,669152,2628549,6102330
2021-11-04,NYSE American (A),12517137,32447097,11803515,56767749,552584978.976600,527006657.244600,687962997.376700,1767554633.597900,145077,104580,120855,370512
2021-11-04,NASDAQ BX (B),21609712,12811572,27991955,62413239,1150602137.024900,1105188097.430000,2334335416.109900,4590125650.564800,313078,104286,393259,810623
2021-11-04,NYSE National (C),50725460,28173138,34021178,112919776,1514037392.722900,1326914482.174200,1535647987.327400,4376599862.224500,491704,141511,362339,995554
2021-11-04,FINRA / Nasdaq TRF Chicago (DB),8362949,3727805,18989662,31080416,407139186.295600,122911564.380000,1329432479.335600,1859483230.011200,47631,10709,110820,169160
2021-11-04,FINRA / NYSE TRF (DN),250951623,142738681,523017231,916707535,9283121111.968701,3801885699.985002,24779199516.127107,37864206328.080810,1497271,314552,2373191,4185014
2021-11-04,FINRA / Nasdaq TRF Carteret (DQ),1478402650,634718327,2009597354,4122718331,67502819458.620680,35766870889.908191,115885405497.284953,219155095845.813824,6982428,1818821,8487968,17289217
2021-11-04,MIAX Pearl (H),25461635,18859938,31838212,76159785,997211537.588000,1116092673.642300,2724011304.508198,4837315515.738498,302430,112402,297333,712165
2021-11-04,EDGA Equities (J),66270856,40089285,64463065,170823206,3366865989.224800,2297420087.865100,4556129985.505698,10220416062.595598,909421,296148,908574,2114143
2021-11-04,EDGX Equities (K),276260755,99199894,344618075,720078724,11372888756.585401,5115518962.767698,22270967634.655514,38759375354.008613,2365551,482943,2806923,5655417
2021-11-04,LTSE (L),13616,0,1227,14843,1819912.070000,0.000000,243912.630000,2063824.700000,38,0,38,76
2021-11-04,NYSE Chicago (M),10525572,4389655,6970527,21885754,687549882.657700,468348443.593000,1314120189.341500,2470018515.592200,30013,1243,33409,64665
2021-11-04,NYSE (N),905392616,43384416,58147309,1006924341,48608874999.867099,2880755755.295300,3459688460.412098,54949319215.574497,4031086,163052,469858,4663996
2021-11-04,NYSE Arca (P),222006461,285012579,435799883,942818923,10495408837.783593,20453495842.823910,28358064900.192502,59306969580.800005,2109840,1207717,3886130,7203687
2021-11-04,NASDAQ (Q),506933069,185800802,1124832586,1817566457,27494965785.077611,15110271379.070611,90118861605.370769,132724098769.518991,6222348,1268845,10223410,17714603
2021-11-04,Members Exchange (U),186378487,89794024,221127197,497299708,5626837115.444601,4787689329.218902,6763216944.724002,17177743389.387505,1575710,363226,1537320,3476256
2021-11-04,Investors Exchange (V),137100967,21767071,118391201,277259239,8986764554.771001,1796557352.959300,10799367748.824202,21582689656.554503,1494713,151945,1372387,3019045
2021-11-04,NASDAQ PSX (X),24139105,16311767,19396381,59847253,930779150.694400,1241831616.091600,1938232658.225500,4110843425.011500,217653,85265,194699,497617
2021-11-04,BYX Equities (Y),63282764,35174516,50954465,149411745,1899188631.362100,2447928161.889199,2691884767.556400,7039001560.807699,598230,203469,572846,1374545
2021-11-04,BZX Equities (Z),215972928,97046664,195292162,508311754,10860187148.405200,8257971406.464900,17971607877.327000,37089766432.197100,2669527,646488,2601675,5917690
2021-11-03,NYSE American (A),14439787,27928238,11189312,53557337,627321119.260000,729184193.385300,621221822.715700,1977727135.361000,155482,106435,119020,380937
2021-11-03,NASDAQ BX (B),19864754,13427909,27433973,60726636,1144511430.669000,1162047579.440200,1930388071.478300,4236947081.587500,313212,107053,358098,778363
2021-11-03,NYSE National (C),46550547,26837175,30019932,103407654,1427815098.364500,1242090713.038200,1231813443.344500,3901719254.747200,467417,137555,328557,933529
2021-11-03,FINRA / Nasdaq TRF Chicago (DB),6720378,2598047,17367956,26686381,330315189.801700,129767630.326100,1057236169.862800,1517318989.990600,44999,9526,94864,149389
2021-11-03,FINRA / NYSE TRF (DN),233317475,113200142,577220028,923737645,9601865030.646504,4034987247.677301,20669365370.592298,34306217648.916103,1486281,288779,2181728,3956788
2021-11-03,FINRA / Nasdaq TRF Carteret (DQ),1395347737,530777595,2002847668,3928973000,64931060470.695913,32403216095.313316,91914546368.128277,189248822934.137506,6815441,1674539,7847805,16337785
2021-11-03,MIAX Pearl (H),23762135,19800743,29188264,72751142,936088837.342300,1319761794.359500,2122504649.389201,4378355281.091001,295420,112192,274499,682111
2021-11-03,EDGA Equities (J),70178815,43967658,64920250,179066723,3658158055.183900,2525223164.131000,3915592925.759099,10098974145.073999,976527,327427,891316,2195270
2021-11-03,EDGX Equities (K),264214031,91786149,349492195,705492375,11100756522.284604,5373040668.987499,18220021119.274801,34693818310.546904,2365963,497076,2611298,5474337
2021-11-03,LTSE (L),24136,0,7090,31226,3636943.580000,0.000000,831024.240000,4467967.820000,90,0,108,198
2021-11-03,NYSE Chicago (M),7790604,5459729,5963543,19213876,610236145.294400,597067979.680000,1067742537.265400,2275046662.239800,24577,2004,24800,51381
2021-11-03,NYSE (N),908292330,46153438,63955196,1018400964,50469449622.100694,3307077096.660399,3053665544.052599,56830192262.813692,4144057,170735,459416,4774208
2021-11-03,NYSE Arca (P),210430666,294404188,460365147,965200001,9632678952.198801,21679494526.454406,23932484001.733196,55244657480.386403,2089199,1227741,3812271,7129211
2021-11-03,NASDAQ (Q),508300084,189225236,1101034356,1798559676,27686734261.968009,15499253139.315596,75126432457.919106,118312419859.202711,6566578,1283038,9756327,17605943
2021-11-03,Members Exchange (U),187901454,83276353,213057632,484235439,5472500414.586800,4824098950.051199,5901870100.885099,16198469465.523098,1578920,359967,1472147,3411034
2021-11-03,Investors Exchange (V),135362277,21425050,109801072,266588399,8864145029.187301,1663787111.245500,8481509882.248201,19009442022.681002,1516191,145927,1302913,2965031
2021-11-03,NASDAQ PSX (X),20992183,17533433,19645853,58171469,820523562.990000,1310673785.294300,1381222787.925000,3512420136.209300,190020,85402,182007,457429
2021-11-03,BYX Equities (Y),55133725,30047207,49155522,134336454,1882847616.405000,2193678988.439200,2346720674.862900,6423247279.707100,583208,188036,539130,1310374
2021-11-03,BZX Equities (Z),211043620,102959203,192446514,506449337,10486603963.035600,8774781329.749298,14059370080.939402,33320755373.724300,2704698,680827,2408091,5793616
2021-11-02,NYSE American (A),11770308,21714333,9604253,43088894,589549047.226100,442069207.829300,580337121.626800,1611955376.682200,147971,88021,112520,348512
2021-11-02,NASDAQ BX (B),21073747,10809279,27161933,59044959,1250545400.130800,972783687.790400,2341579940.843401,4564909028.764601,350264,88264,384417,822945
2021-11-02,NYSE National (C),41462838,21968460,27631544,91062842,1454861396.025900,1078204838.094100,1240801154.930300,3773867389.050300,464166,118423,324230,906819
2021-11-02,FINRA / Nasdaq TRF Chicago (DB),5234719,2013585,14124332,21372636,263125625.050400,86902931.810900,1083084364.427100,1433112921.288400,35402,8370,87290,131062
2021-11-02,FINRA / NYSE TRF (DN),216480777,96461216,562777581,875719574,9079604373.491005,3810763649.469002,21140056145.280393,34030424168.240400,1462201,268554,2321365,4052120
2021-11-02,FINRA / Nasdaq TRF Carteret (DQ),1293935233,490867939,1909672726,3694475898,65214571124.377277,31525931914.010503,94196655248.118426,190937158286.506206,6689654,1679898,8030139,16399691
